MolID,SMILES,HOMO,LUMO,S1,T1,Est
747,c1ccc(-c2nc(-c3ccccc3)nc(C3(c4ccc(-n5c6ccccc6c6ccccc65)cc4)c4ccccc4-c4ccccc43)n2)cc1,-5.254249226000001,-1.927655576,2.9843,2.9748,0.0095
748,Cc1ccc2c(c1)c1cc(C)ccc1n2-c1ccccc1-c1nnc(-c2ccccc2-n2c3ccc(C)cc3c3cc(C)ccc32)o1,-5.027578264000001,-1.7551353,2.7201,2.6516,0.0684999999999997
749,CC1(C)c2ccccc2N(c2ccc(S(=O)(=O)c3ccccc3N3c4ccccc4C(C)(C)c4ccccc43)cc2)c2ccccc21,-5.022680212,-1.655541576,2.6873,2.669,0.0182999999999999
750,Cn1c2ccc([N+](=O)[O-])cc2c2nc3cc(Cl)cnc3nc21,-6.603662552,-2.8180125840000003,3.2607,2.5311,0.7296
751,O=S1(=O)c2ccccc2S(=O)(=O)c2cc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)ccc21,-5.56881301,-2.337731374,2.8883,2.6695,0.2187999999999998
752,c1ccc(-c2cc(-c3ccccc3)cc(-c3ccc(-c4c5ccccc5c(-c5c6ccccc6c(-c6ccc(-c7cc(-c8ccccc8)cc(-c8ccccc8)c7)cc6)c6ccccc56)c5ccccc45)cc3)c2)cc1,-5.139689232,-1.6680588200000002,2.8812,1.7204,1.1608000000000005
753,CC1(C)c2ccccc2N(c2cccc3c2Oc2cccc4c2B3c2cccc(N3c5ccccc5C(C)(C)c5ccccc53)c2O4)c2ccccc21,-4.886895326,-1.954594862,2.4055,2.3956,0.0099
754,c1ccc2c(c1)Oc1ccccc1N2c1ccc2c(c1)c1cc(N3c4ccccc4Oc4ccccc43)ccc1c1nc3ccccc3nc21,-4.70349049,-2.572565756,1.7377,1.7348,0.0029000000000001
755,Cc1cc(-c2ccc(-n3c4ccccc4c4cc(C#N)ccc43)cc2)c(C)cc1-c1ccc(-n2c3ccccc3c3cc(C#N)ccc32)cc1,-5.824055942,-1.4955385440000002,3.8321,3.1071,0.7250000000000001
756,c1ccc2c(c1)CCc1ccccc1N2c1ccc2nsnc2c1,-5.34976124,-1.894457668,3.0762,1.9581,1.1181
757,COc1cc(N2c3ccccc3C(C)(C)c3ccccc32)ccc1-c1nc(-c2ccccc2)nc(-c2ccccc2)n1,-4.894514518,-1.7812582440000002,2.619,2.6122,0.0068000000000001
758,COC(=O)c1cccc(C(=O)OC)c1N(C)c1ccccc1,-4.964992044000001,-1.411183204,2.8254,2.6996,0.1257999999999999
759,COC(=O)c1cccc(C(=O)OC)c1N(c1ccc(OC)cc1)c1ccc(OC)cc1,-4.6093390460000006,-1.173083454,2.7563,2.5808,0.1755
760,c1ccc(-c2cc(-c3ccc(N4c5ccccc5C(c5ccccc5)(c5ccccc5)c5ccccc54)cc3)nc(-c3ccccc3)n2)cc1,-5.307039342,-1.781530358,3.0228,2.9602,0.0626000000000002
761,Cc1c(C)n(-c2ccc(-c3nc(-c4ccccc4)nc(-c4ccccc4)n3)cc2)c2ccccc12,-5.196561058,-1.933914198,2.8451,2.6149,0.2301999999999999
762,c1ccc(-n2c3ccccc3c3cc(-c4ccn5nc(-c6ccc(-n7c8ccccc8c8ccccc87)cc6)nc5c4)ccc32)cc1,-5.197105286,-1.4160812560000002,3.3883,2.7997,0.5886
763,CCCCN1C(=O)C2=C(c3ccc(N4c5ccccc5Sc5ccccc54)cc3)N(CCCC)C(=O)C2=C1c1ccc(N2c3ccccc3Sc3ccccc32)cc1,-5.0485310420000005,-2.654744184,1.9947,1.2272,0.7674999999999998
764,O=P(c1ccccc1)(c1ccccc1)c1cccc(-n2c(-c3ccccc3P(=O)(c3ccccc3)c3ccccc3)nc3ccccc32)c1,-5.701332528000001,-1.014713106,4.32,3.2982,1.0218000000000005
765,O=C1C(c2ccc3c(c2)c2ccccc2n3-c2ccccc2)=C(c2ccc3c(c2)c2ccccc2n3-c2ccccc2)C(=O)N1c1ccccc1,-5.199826426,-2.3276631560000003,2.3753,1.7809,0.5944000000000003
766,N#Cc1ccc(-n2c(-c3ccc4ccccc4c3)nc3c4ccccc4c4ccccc4c32)cc1,-5.385408174,-1.964935194,2.8775,2.4683,0.4091999999999998
767,c1cc(-c2cccc(-c3cccc4c3sc3ccccc34)c2)cc(-c2cccc3c2sc2ccccc23)c1,-5.683373004,-1.07348973,4.0336,3.026,1.0076
768,N#Cc1cc2nc3c(nc2cc1C#N)-c1ccc(-c2ccc(N(c4ccccc4)c4ccccc4)cc2)c2cccc-3c12,-5.333434400000001,-2.738283182,2.2887,1.989,0.2996999999999998
769,CC1(C)c2ccccc2N(c2ccc(-c3nc4ccc(N5c6ccccc6C(C)(C)c6ccccc65)cc4nc3-c3ccc(N4c5ccccc5C(C)(C)c5ccccc54)cc3)cc2)c2ccccc21,-4.92662397,-2.350792846,2.109,2.0944,0.0146000000000001
770,c1ccc(-n2c(-c3ccc(-c4cccc(-c5c6ccccc6c(-c6ccc(-c7nc8ccccn8n7)cc6)c6ccccc56)c4)cc3)nc3c4ccccc4c4ccccc4c32)cc1,-5.091525054,-1.619622528,3.2647,1.7304,1.5343
771,N#Cc1cc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)ccc1-n1c2ccccc2c2ccccc21,-5.599289778,-2.294193134,2.8205,2.5775,0.2429999999999998
772,COc1ccc(C(=Cc2ccc(N(C=C(c3ccc(OC)cc3)c3ccc(OC)cc3)c3ccc(OC)cc3)cc2)c2ccc(OC)cc2)cc1,-4.3328712220000005,-0.996753582,2.9287,2.1493,0.7793999999999999
773,N#Cc1c(-c2ccccc2)nc(-c2ccccc2)c(C#N)c1-c1ccc(N2c3ccccc3C3(c4ccccc4-c4ccccc43)c3ccccc32)cc1,-4.96063822,-2.481951794,2.1433,2.1429,0.0003999999999999
774,CCn1c(-c2ccncc2)c(-c2ccc(-n3c4ccccc4c4ccccc43)c(C#N)c2)c2c3ccccc3c(-c3cccc(-n4c5ccccc5c5ccccc54)c3)cc21,-5.413435916,-1.695542334,3.3224,2.5606,0.7618
775,c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc(-c4ccc5c(c4)[Si](c4ccccc4)(c4ccccc4)c4cc(-c6ccc(-c7nc(-c8ccccc8)nc(-c8ccccc8)n7)cc6)ccc4N5c4ccccc4)cc3)n2)cc1,-5.128532558,-1.852552112,2.9072,2.4986,0.4085999999999998
776,CCCCc1ccc2c(c1)-c1ccccc1-c1nc3c4cccc5ccc6cccc(c6c54)c3n1-2,-5.0817289500000005,-1.444653226,3.2731,2.1729,1.1002
777,O=c1c2ccccc2n2c3ccccc3c(=O)c3cc(-c4ccccc4)cc1c32,-5.795756086000001,-2.304261352,3.0428,2.4461,0.5967000000000002
778,c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc(-n4c5ccc(-c6ccc7oc8ccccc8c7c6)cc5c5cc(-c6ccc7oc8ccccc8c7c6)ccc54)cc3)n2)cc1,-5.24635792,-1.9994936720000005,2.8605,2.616,0.2444999999999999
779,c1cc(-c2cccc(-n3c4ccccc4c4ccccc43)c2)cc(-c2cccc3c2sc2ccccc23)c1,-5.297515352,-1.115939514,3.7203,3.0355,0.6848000000000001
780,O=C1NC(=O)C(c2ccc(N(c3ccccc3)c3ccccc3)cc2)=C1c1ccc(N(c2ccccc2)c2ccccc2)cc1,-4.924174944000001,-2.394331086,2.1309,1.596,0.5348999999999999
781,c1ccc(-c2cc(-c3ccccc3)cc(-c3ccc(-c4c5ccccc5c(-c5c6ccccc6c(-c6cc(-c7ccccc7)cc(-c7ccccc7)c6)c6ccccc56)c5ccccc45)cc3)c2)cc1,-5.135879636,-1.663160768,2.8837,1.7212,1.1625
782,c1ccc2c(c1)Sc1ccccc1N2c1ccc2c(ccc3nc4ccc5cc(N6c7ccccc7Sc7ccccc76)ccc5c4nc32)c1,-5.044993560000001,-2.538551506,2.1187,2.1131,0.0055999999999998
783,c1ccc(-c2nc(-c3ccccc3)nc(-c3cc(N4c5ccccc5C(c5ccccc5)(c5ccccc5)c5ccccc54)cc(N4c5ccccc5C(c5ccccc5)(c5ccccc5)c5ccccc54)c3)n2)cc1,-5.081184722000001,-2.060719322,2.4922,2.4782,0.0139999999999997
784,O=P(c1ccccc1)(c1ccccc1)c1ccc(-c2nc3ccccc3n2-c2cccc(P(=O)(c3ccccc3)c3ccccc3)c2)cc1,-5.873308576,-1.283561738,4.2493,3.0886,1.1606999999999998
785,N#Cc1ccc(N2c3ccccc3Oc3ccccc32)cc1-c1cc(N2c3ccccc3Oc3ccccc32)ccc1C#N,-4.941590240000001,-2.184531192,2.2344,2.0954,0.1389999999999998
786,c1ccc(Oc2nc(Oc3ccccc3)nc(-c3ccc(N4c5ccccc5Sc5ccccc54)cc3)n2)cc1,-5.007441828,-1.952962178,2.5108,2.498,0.0127999999999999
787,O=C(c1ccc(N2c3ccccc3Oc3ccccc32)cc1)c1ccc2c(c1)c1ccccc1n2-c1ccc(N(c2ccccc2)c2ccccc2)cc1,-4.634645648,-1.6743174420000002,2.4193,2.4114,0.0078999999999997
788,Cc1c(-c2ccc(N3c4ccccc4C(C)(C)c4ccccc43)cc2)ncnc1-c1ccc(N2c3ccccc3C(C)(C)c3ccccc32)cc1,-4.938324872,-1.706699008,2.7307,2.7238,0.0068999999999999
789,c1ccc(-c2cc(-c3ccc(N4c5ccccc5Oc5ccccc54)cc3)n3ncnc3n2)cc1,-4.8033563280000005,-2.275145154,2.0596,2.0429,0.0167000000000001
790,Cc1cc(-n2c3ccccc3c3ccccc32)cc(C)c1B1c2ccccc2B(c2c(C)cc(-n3c4ccccc4c4ccccc43)cc2C)c2ccccc21,-5.242820438000001,-2.790801184,2.0569,2.0473,0.0096000000000002
791,CCn1c2ccc(C(=C(c3ccccc3)c3ccccc3)c3ccccc3)cc2c2cc(-c3ccc(B(c4c(C)cc(C)cc4C)c4c(C)cc(C)cc4C)cc3)ccc21,-5.015877362,-1.6054726,3.0645,2.406,0.6584999999999996
792,c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc(-n4c5ccccc5c5cc6c7ccccc7n(-c7ccccc7)c6cc54)cc3)n2)cc1,-5.029483062,-1.940444934,2.7014,2.5072,0.1941999999999999
793,c1ccc(N(c2ccccc2)c2ccc(-c3cc(N(c4ccccc4)c4ccccc4)c(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c4nsnc34)cc2)cc1,-4.794376566,-2.24357993,2.1325,1.6761,0.4563999999999999
794,CC(C)(C)c1ccc(-n2c(-c3ccc(OCCCCn4c5ccccc5c5ccccc54)cc3)nc3c4ccccc4c4ccccc4c32)cc1,-5.031387860000001,-0.868587888,3.8656,2.7177,1.1479000000000004
795,CCCCc1ccc(-n2c(-c3ccc(-c4ccc5c(c4)C(=O)c4ccccc4-5)cc3)nc3c4ccccc4c4ccccc4c32)cc1,-5.153567046,-2.27487304,2.5569,2.2174,0.3395000000000001
796,c1ccc(C(=C(c2ccccc2)c2cccc(-c3nc4c5ccccc5c5ccccc5c4n3-c3ccccc3)c2)c2ccccc2)cc1,-5.136151750000001,-1.2952626400000002,3.4436,2.4434,1.0002
797,CCOP(=O)(CCC(=O)OCc1ccc(COC(=O)CCP(=O)(OCC)OCC)o1)OCC,-5.941337076000001,-0.063130448,5.4809,3.4745,2.0064
798,c1ccc(-c2nc(-c3csc(-c4ccccc4)n3)cs2)cc1,-5.598473436000001,-1.50206928,3.6635,2.5234,1.1401
799,c1ccc2c(c1)c1ccccc1n1c3cccc(-n4c5ccccc5c5ccccc54)c3nc21,-5.108396122,-1.545879634,3.0848,2.6869,0.3978999999999999
800,c1ccc(N(c2ccccn2)c2ccccc2-c2nc3c4ccccc4c4ccccc4c3o2)cc1,-5.2420040960000005,-1.35784886,3.2496,2.5667,0.6829000000000001
801,Cc1cc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)ccc1-n1c2ccccc2c2cc(-c3ccc4c(c3)-c3ccccc3C4(C)C)ccc21,-5.249351174,-1.977724552,2.8497,2.7402,0.1094999999999997
802,O=P(c1ccccc1)(c1ccccc1)c1ccc(-c2ccc3cc4ccccc4cc3c2)cc1,-5.304046088000001,-1.852007884,3.1356,1.7545,1.3811000000000002
803,CC1(C)c2cc(N(c3ccccc3)c3ccccc3)ccc2N(c2ccc(-c3cc(-c4ccccn4)nc(-c4ccccn4)c3)cc2)c2ccc(N(c3ccccc3)c3ccccc3)cc21,-4.417498676,-1.571730464,2.4517,2.4472,0.0045000000000001
804,CCCCCCCCCCCCSc1cc(-c2cc3sc4ccsc4c3s2)sc1-c1sc(-c2cc3sc4ccsc4c3s2)cc1SCCCCCCCCCCCC,-5.04363299,-2.0286098700000004,2.6527,1.8008,0.8518999999999999
805,c1ccc2c(c1)sc1c(-c3cc(-c4cccc5c4sc4ccccc45)ncn3)cccc12,-5.709223834,-1.937179566,3.2504,2.7513,0.4990999999999999
806,N#Cc1nc2c(nc1C#N)-c1ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3cccc-2c13,-5.39738119,-3.007131814,2.0838,1.8258,0.258
807,CC1(C)c2ccccc2N(c2ccc3c4c(cccc24)-c2nc4cc(C#N)c(C#N)cc4nc2-3)c2ccccc21,-5.294794212,-2.95923975,1.7702,1.7632,0.0069999999999998
808,CC1(C)c2ccccc2N(c2ccc3c(c2)c2cc(N4c5ccccc5C(C)(C)c5ccccc54)ccc2c2nc(C#N)c(C#N)nc32)c2ccccc21,-5.197377400000001,-3.125773518,1.658,1.6551,0.0028999999999999
809,COc1ccc(OC(=O)c2cccc(C(=O)Oc3ccc(OC)cc3)c2N(c2ccccc2)c2ccccc2)cc1,-5.10485864,-1.45172819,2.9626,2.7257,0.2369000000000003
810,c1ccc(-c2nc3cc(N4c5ccccc5C(c5ccccc5)(c5ccccc5)c5ccccc54)cnc3nc2-c2ccccc2)cc1,-5.41778974,-2.299635414,2.5045,2.4533,0.0512000000000001
811,Cc1cc(C)c(B(c2ccc(-c3nc(-c4ccccc4)nc(-c4ccc(N5c6ccccc6Oc6ccccc65)cc4)n3)cc2)c2c(C)cc(C)cc2C)c(C)c1,-4.6531494,-2.3031728960000004,2.0052,1.9972,0.0079999999999997
812,c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc(-n4c5ccccc5c5c6c(ccc54)-c4ccccc4C6(c4ccccc4)c4ccccc4)cc3)n2)cc1,-5.131797926000001,-1.97554764,2.7633,2.5551,0.2082000000000001
813,c1ccc(N(c2ccccc2)c2ccc(-c3ncc(-c4c5ccccc5c(-c5cnc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)nc5)c5nsnc45)cn3)cc2)cc1,-4.96335936,-2.962233004,1.7097,1.0314,0.6782999999999999
814,Clc1ccc2c(c1)c1c3ccccc3ccc1c1sc3c4ccc5ccccc5c4c4cc(Cl)ccc4c3c21,-5.483369214,-1.955683318,3.1482,2.1746,0.9736000000000002
815,O=c1c2ccccc2oc2ccc(-c3cc(-n4c5ccccc5c5ccccc54)cc(-n4c5ccccc5c5ccccc54)c3)cc12,-5.426497388,-1.958132344,3.1055,3.0289,0.0766
816,N#Cc1cccc(-n2c(-c3ccc(C(=C(c4ccccc4)c4ccccc4)c4ccccc4)cc3)nc3c4ccccc4c4ccccc4c32)c1,-5.199554312,-1.909696052,2.7886,2.3272,0.4614000000000002
817,c1ccc(N(c2ccccc2)c2ccc(N(c3ccccc3)c3ccccc3)c3nsnc23)cc1,-4.767165166000001,-2.2041234000000003,2.0236,1.4496,0.5740000000000001
818,N#Cc1c(-c2ccc(N(c3ccc(-c4ccccc4)cc3)c3ccc(-c4ccccc4)cc3)cc2)cncc1-c1ccc(N(c2ccc(-c3ccccc3)cc2)c2ccc(-c3ccccc3)cc2)cc1,-5.012611994,-1.86125976,2.7057,2.5214,0.1843000000000003
819,CCCCn1c(-c2ccc(-c3cc(F)cc(F)c3)cc2)nc2nc3c(cc21)nc(-c1ccc(-c2cc(F)cc(F)c2)cc1)n3CCCC,-5.502417194,-1.880851968,3.2753,2.4146,0.8607
820,COc1ccc2c(c1)-c1nc3c4cccc5ccc6cccc(c6c54)c3n1-c1ccccc1-2,-5.099688474,-1.4634290920000002,3.3046,2.1732,1.1314000000000002
821,FC(F)(F)c1cc(-c2cc(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)c3ccc4c(-c5cc(C(F)(F)F)cc(C(F)(F)F)c5)cc(-c5cc(C(F)(F)F)cc(C(F)(F)F)c5)c5ccc2c3c54)cc(C(F)(F)F)c1,-5.999297358000001,-2.687669978,3.0884,1.879,1.2094
822,CC1(C)c2ccccc2-c2ccc(-c3ccc4sc5ccc(-c6ccc7c(c6)C(C)(C)c6ccccc6-7)cc5c(=O)c4c3)cc21,-5.413980144,-1.830510878,3.4216,2.623,0.7986
823,c1cc(-c2cc(-c3cccc4c3sc3ccccc34)cc(-c3cccc4c3sc3ccccc34)c2)cc(-n2c3ccccc3c3ccccc32)c1,-5.291528844,-1.178797848,3.6708,3.0039,0.6669
824,N#Cc1nc2c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3c3cc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)ccc3c2nc1C#N,-5.214248468000001,-2.707806414,2.2393,2.0382,0.2011000000000002
825,Cc1cc(N2c3ccccc3Sc3ccccc32)cc(C)c1N1C(=O)c2cccc3cccc(c23)C1=O,-4.780770866,-2.564946564,1.9172,1.9171,9.9999999999989e-05
826,O=C(c1ccncc1)c1cc(-n2c3ccccc3c3ccccc32)cc(-n2c3ccccc3c3ccccc32)c1,-5.583235052,-2.427801108,2.6388,2.5232,0.1155999999999997
827,CC(C)(C(=O)c1ccc(N2c3ccccc3Oc3ccccc32)cc1)C(=O)c1ccc(N2c3ccccc3Oc3ccccc32)cc1,-4.74158645,-2.042759798,2.2339,2.185,0.0489000000000001
828,O=C1c2cccc3cccc(c23)C(=O)N1c1ccccc1-n1c2ccccc2c2ccccc21,-5.22867051,-2.440590466,2.2866,2.2775,0.0091000000000001
829,Cc1ccc2c(c1)C1(c3ccccc3Oc3ccccc31)c1cc(C)ccc1N2c1ccc2c(=O)cc(C)oc2c1,-4.973699692,-1.66261654,2.695,2.68,0.0149999999999996
830,c1ccc(-c2nc(-c3ccccc3)nc(-c3ccccc3-n3c4ccccc4c4cc(-c5ccc6c(c5)c5ccccc5n6-c5ccccc5-c5nc(-c6ccccc6)nc(-c6ccccc6)n5)ccc43)n2)cc1,-4.9116577,-1.80003411,2.6274,2.5912,0.0362
831,c1ccc(N(c2ccccc2)c2ccc(-c3c4ccccc4c(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c4nsnc34)cc2)cc1,-4.8028121,-2.55515046,1.8684,1.0244,0.8440000000000001
832,COC(=O)c1cccc(C(=O)OC)c1NCc1ccccc1,-5.585956192,-1.267779126,3.6945,2.9848,0.7097000000000002
833,CC1(C)c2ccccc2N(c2ccnc3cccnc23)c2ccccc21,-4.907575990000001,-2.019357994,2.1681,2.1571,0.0110000000000001
834,c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc(-n4c5ccccc5c5cc(-n6c7ccccc7c7ccccc76)ccc54)cc3)n2)cc1,-5.161458352,-2.042759798,2.8118,2.6675,0.1442999999999998
835,C(=N/c1ccc(-c2cn3nc(-c4cccs4)sc3n2)cc1)\c1c2ccccc2cc2ccccc12,-5.09125294,-2.1728302900000003,2.5878,1.5021,1.0857
836,Cc1cc(N(c2ccc(C(C)(C)C)cc2)c2ccc(C(C)(C)C)cc2)ccc1-c1ccc(-c2ccc(N(c3ccc(C(C)(C)C)cc3)c3ccc(C(C)(C)C)cc3)cc2C)c2nsnc12,-4.7478450720000005,-2.247117412,2.083,1.8287,0.2543000000000002
837,c1ccc2c(c1)CCc1ccccc1N2c1nc2ccccc2nc1N1c2ccccc2CCc2ccccc21,-5.338060338000001,-1.45172819,3.9006,2.6167,1.2839
838,Cc1ccc2c(c1)c1cc(-c3ccc4c(c3)c3cc(-c5ccc6c(c5)c5cc(C)ccc5n6-c5ccccc5)ccc3n4-c3cc4c5c(c3)Oc3ccccc3B5c3ccccc3O4)ccc1n2-c1ccccc1,-4.86403775,-1.771190026,2.7613,2.6521,0.1091999999999999
839,c1ccc(-c2nc(-c3ccccc3)nc(-c3ccccc3-n3c4ccc(-c5ccc6c(c5)c5ccccc5n6-c5ccccc5)cc4c4cc(-c5ccc6c(c5)c5ccccc5n6-c5ccccc5)ccc43)n2)cc1,-4.8327446400000005,-1.774999622,2.5663,2.5307,0.0356
840,C=Cc1ccc(COc2ccc3c(c2)C2CC=CC=C2N3c2ccc(S(=O)(=O)c3ccc(-n4c5ccccc5c5cc(OCc6ccc(C=C)cc6)ccc54)cc3)cc2)cc1,-4.734239372,-1.545879634,2.7313,2.1788,0.5525000000000002
841,CC(C)(C)c1ccc(N(c2ccc(C(C)(C)C)cc2)c2cc(C(=O)c3cccnc3)cc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)c2)cc1,-5.105130754,-2.008745548,2.5729,2.3158,0.2571000000000003
842,N#Cc1ccc(-c2c3ccccc3c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3nsnc23)cc1,-5.080640494,-2.871891156,1.847,1.0524,0.7946
843,COc1ccc(-n2c(/C=C/c3ccc(-n4c(-c5ccc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)cc5)nc5c6ccccc6c6ccccc6c54)cc3)nc3c4ccccc4c4ccccc4c32)c2ccccc12,-4.880636704,-1.821531116,2.712,1.9974,0.7146000000000001
844,CCCCN(CCCC)c1ccc(/C=C/c2ccc3nc(/C=C/C4=C(C#N)C(=C(C#N)C#N)OC4(C)c4ccc(C5CCCCC5)cc4)c(-c4ccccc4)nc3c2)cc1,-5.15792087,-3.209040402,1.7965,1.312,0.4844999999999999
845,COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3cc4c(ccc5c6cc(-c7ccc(N(c8ccc(OC)cc8)c8ccc(OC)cc8)cc7)sc6ccc45)s3)cc2)cc1,-4.531514442000001,-1.3045145160000002,2.8385,2.154,0.6844999999999999
846,c1ccc2c(c1)Oc1ccccc1N2c1ccc2c(ccc3nc4ccc5cc(N6c7ccccc7Oc7ccccc76)ccc5c4nc32)c1,-4.737232626,-2.555694688,1.7843,1.7804,0.0039
847,N#Cc1c(-n2c3ccccc3c3ccccc32)c(C#N)c(-n2c3ccccc3c3ccccc32)c(C(F)(F)F)c1-n1c2ccccc2c2ccccc21,-5.818069434,-2.799780946,2.3441,2.2445,0.0996000000000001
848,c1ccc(N(c2ccccc2)c2ccc(-c3ccc4nc5c6ccc(-c7ccc(N(c8ccccc8)c8ccccc8)cc7)cc6c6cc(-c7ccc(N(c8ccccc8)c8ccccc8)cc7)ccc6c5nc4c3)cc2)cc1,-4.904582736000001,-2.146163118,2.4347,2.0433,0.3913999999999999
849,O=C1c2ccccc2C2(c3ccccc31)c1ccccc1N(c1ccc(-c3nc(-c4ccccc4)nc(-c4ccccc4)n3)cc1)c1ccccc12,-5.153022818,-2.095549914,2.5344,2.5276,0.0068000000000001
850,Fc1cc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)ccc1-n1c2ccc(-n3c4ccccc4c4ccccc43)cc2c2cc(-n3c4ccccc4c4ccccc43)ccc21,-5.185676498,-2.251471236,2.6285,2.5464,0.0820999999999996
851,CC(C)(C)c1ccc(-n2c(-c3ccc(-c4c(F)c(F)c(-c5ccc(-c6nc7c8ccccc8c8ccccc8c7n6-c6ccc(C(C)(C)C)cc6)cc5)c(F)c4F)cc3)nc3c4ccccc4c4ccccc4c32)cc1,-5.169893886,-1.7216652780000004,3.0755,2.5029,0.5726
852,c1ccc(N(c2cccc(-c3nc4c5ccccc5c5ccccc5c4o3)c2)c2ccccn2)cc1,-5.236017588,-1.35104601,3.4106,2.5292,0.8814000000000002
853,COc1ccc(N(c2ccc(OC)cc2)c2ccc3c(ccc4nc5ccc6cc(N(c7ccc(OC)cc7)c7ccc(OC)cc7)ccc6c5nc43)c2)cc1,-4.656414768,-1.818265748,2.4575,2.0861,0.3713999999999999
854,N#Cc1ccc2c(c1)c1cc(C#N)ccc1n2-c1c(C#N)cccc1-c1cccc2oc3ccccc3c12,-6.360392636,-2.212831048,3.4863,3.0857,0.4005999999999998
855,Cc1ccc2c(c1)c1nc3cccnc3nc1n2C,-5.773714852,-2.075413478,3.2647,2.4544,0.8102999999999998
856,CC1(C)c2ccccc2N(c2ccc(-c3c(C#N)c(-c4ccccc4)nc(-c4ccccc4)c3C#N)cc2)c2ccccc21,-4.887983782000001,-2.46671341,2.0852,2.0849,0.0002999999999997
857,c1ccc(-c2cc(-c3ccccc3)cc(-c3c4ccccc4c(-c4c5ccccc5c(-c5cc(-c6ccccc6)cc(-c6ccccc6)c5)c5ccccc45)c4ccccc34)c2)cc1,-5.143226714000001,-1.654725234,2.8911,1.733,1.1580999999999997
858,CC1(C)c2ccccc2N(c2ccc(-c3ncccn3)cc2)c2ccccc21,-4.818866826,-1.626697492,2.6195,2.6115,0.008
859,Cc1cc(N2c3ccccc3S(=O)(=O)c3ccccc32)c(C)cc1N1c2ccccc2C(C)(C)c2ccccc21,-5.112749946,-1.096075192,3.3459,3.2127,0.1331999999999999
860,c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc(-n4c5ccccc5c5cc6c(cc54)c4ccccc4n6-c4ccccc4)cc3)n2)cc1,-4.921998032,-1.8941855540000003,2.655,2.453,0.2019999999999999
861,CCCCCCn1ccc2c3c(ccc4ccc5ccccc5c43)ccc21,-5.08308952,-1.016617904,3.5818,2.4634,1.1183999999999998
862,c1ccc(N(c2ccccc2)c2ccc(-c3cc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)n4nccc4n3)cc2)cc1,-4.959821878,-1.628330176,2.9512,2.2827,0.6684999999999999
863,CCCCCCc1cc(-c2sc(-c3ccc(-c4cc(CCCCCC)c(-c5cc(CCCCCC)c(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)s5)s4)c4nsnc34)cc2CCCCCC)sc1-c1ccc(N(c2ccccc2)c2ccccc2)cc1,-4.746212388,-2.56059274,1.8784,1.2056,0.6728000000000001
864,CCCCCCn1ccc2c3c(ccc4ccc5cc6ccccc6cc5c43)ccc21,-4.884174186,-1.467238688,3.2751,1.8819,1.3932000000000002
865,CC1(C)c2ccccc2N(c2ccc3c(c2)c2ccccc2c2nc4ccccc4nc32)c2ccccc21,-4.889072238,-2.3480717060000003,2.1334,2.1301,0.0032999999999998
866,Clc1nc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)n1,-5.117647998,-1.754046844,2.9283,2.492,0.4363000000000001
867,c1ccc(-c2nc(-c3ccccc3)nc(-c3cccc(-n4c5ccccc5c5sc6ccccc6c54)c3)n2)cc1,-5.147580538000001,-2.018541652,2.6719,2.6132,0.0586999999999999
868,O=P(c1ccccc1)(c1ccccc1)c1ccc(-c2c3ccccc3cc3ccccc23)cc1,-5.252344428,-1.724114304,3.8084,1.763,2.0454
869,Cc1c(C)c(B(c2c(C)c(C)c(C#N)c(C)c2C)c2c(C)c(C)c(N3c4ccccc4Oc4ccccc43)c(C)c2C)c(C)c(C)c1C#N,-4.787301602,-2.37419465,1.9958,1.9927,0.0031000000000001
870,c1ccc(-n2c3ccccc3c3cc(-c4cccc(-n5c6ccccc6c6ncccc65)c4)ccc32)cc1,-5.396292734,-0.936616388,3.8951,3.0481,0.847
871,Fc1cc2nc(-c3ccccc3)c(-c3ccccc3)nc2cc1N1c2ccccc2Oc2ccccc21,-4.777777612,-2.245212614,1.9789,1.964,0.0149000000000001
